jplgroup,Lines,url,rfl,rflhdr
2017_07_09_c04,ang20170709t234558,https://avng.jpl.nasa.gov/avng/y17_data/ang20170709t234558.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170709t234558_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170709t234558_rfl.hdr
2017_07_09_c04,ang20170709t235600,https://avng.jpl.nasa.gov/avng/y17_data/ang20170709t235600.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170709t235600_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170709t235600_rfl.hdr
2017_07_09_c05,ang20170709t195215,https://avng.jpl.nasa.gov/avng/y17_data/ang20170709t195215.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170709t195215_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170709t195215_rfl.hdr
2017_07_10_c00,ang20170710t000507,https://avng.jpl.nasa.gov/avng/y17_data/ang20170710t000507.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170710t000507_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170710t000507_rfl.hdr
2017_07_11_c00,ang20170711t191158,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t191158.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t191158_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t191158_rfl.hdr
2017_07_11_c01,ang20170711t193324,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t193324.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t193324_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t193324_rfl.hdr
2017_07_11_c01,ang20170711t203304,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t203304.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t203304_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t203304_rfl.hdr
2017_07_11_c02,ang20170711t195235,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t195235.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t195235_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t195235_rfl.hdr
2017_07_11_c02,ang20170711t200250,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t200250.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t200250_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t200250_rfl.hdr
2017_07_11_c02,ang20170711t201317,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t201317.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t201317_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t201317_rfl.hdr
2017_07_11_c02,ang20170711t202239,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t202239.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t202239_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t202239_rfl.hdr
2017_07_11_c03,ang20170711t210917,https://avng.jpl.nasa.gov/avng/y17_data/ang20170711t210917.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t210917_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170711t210917_rfl.hdr
2017_07_12_c00,ang20170712t212935,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t212935.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t212935_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t212935_rfl.hdr
2017_07_12_c01,ang20170712t214253,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t214253.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t214253_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t214253_rfl.hdr
2017_07_12_c02,ang20170712t215346,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t215346.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t215346_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t215346_rfl.hdr
2017_07_12_c03,ang20170712t221426,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t221426.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t221426_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t221426_rfl.hdr
2017_07_12_c04,ang20170712t223021,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t223021.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t223021_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t223021_rfl.hdr
2017_07_12_c05,ang20170712t225153,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t225153.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t225153_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t225153_rfl.hdr
2017_07_12_c06,ang20170712t225940,https://avng.jpl.nasa.gov/avng/y17_data/ang20170712t225940.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t225940_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170712t225940_rfl.hdr
2017_07_13_c00,ang20170713t005409,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t005409.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t005409_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t005409_rfl.hdr
2017_07_13_c00,ang20170713t011317,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t011317.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t011317_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t011317_rfl.hdr
2017_07_13_c00,ang20170713t011945,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t011945.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t011945_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t011945_rfl.hdr
2017_07_13_c00,ang20170713t012435,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t012435.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t012435_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t012435_rfl.hdr
2017_07_13_c00,ang20170713t013826,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t013826.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t013826_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t013826_rfl.hdr
2017_07_13_c01,ang20170713t015120,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t015120.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t015120_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t015120_rfl.hdr
2017_07_13_c01,ang20170713t015932,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t015932.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t015932_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t015932_rfl.hdr
2017_07_13_c01,ang20170713t021219,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t021219.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t021219_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t021219_rfl.hdr
2017_07_13_c01,ang20170713t021704,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t021704.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t021704_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t021704_rfl.hdr
2017_07_13_c02,ang20170713t022519,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t022519.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t022519_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t022519_rfl.hdr
2017_07_13_c03,ang20170713t024534,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t024534.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t024534_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t024534_rfl.hdr
2017_07_13_c04,ang20170713t030114,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t030114.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t030114_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t030114_rfl.hdr
2017_07_13_c05,ang20170713t190553,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t190553.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t190553_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t190553_rfl.hdr
2017_07_13_c05,ang20170713t192145,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t192145.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t192145_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t192145_rfl.hdr
2017_07_13_c05,ang20170713t193807,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t193807.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t193807_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t193807_rfl.hdr
2017_07_13_c05,ang20170713t195536,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t195536.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t195536_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t195536_rfl.hdr
2017_07_13_c05,ang20170713t201001,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t201001.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t201001_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t201001_rfl.hdr
2017_07_13_c06,ang20170713t202702,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t202702.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t202702_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t202702_rfl.hdr
2017_07_13_c07,ang20170713t204737,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t204737.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t204737_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t204737_rfl.hdr
2017_07_13_c07,ang20170713t210131,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t210131.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t210131_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t210131_rfl.hdr
2017_07_13_c07,ang20170713t211515,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t211515.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t211515_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t211515_rfl.hdr
2017_07_13_c07,ang20170713t212839,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t212839.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t212839_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t212839_rfl.hdr
2017_07_13_c08,ang20170713t214235,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t214235.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t214235_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t214235_rfl.hdr
2017_07_13_c08,ang20170713t215054,https://avng.jpl.nasa.gov/avng/y17_data/ang20170713t215054.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t215054_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170713t215054_rfl.hdr
2017_07_14_c00,ang20170714t000338,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t000338.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t000338_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t000338_rfl.hdr
2017_07_14_c00,ang20170714t001457,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t001457.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t001457_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t001457_rfl.hdr
2017_07_14_c00,ang20170714t002620,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t002620.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t002620_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t002620_rfl.hdr
2017_07_14_c00,ang20170714t003820,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t003820.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t003820_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t003820_rfl.hdr
2017_07_14_c00,ang20170714t004926,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t004926.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t004926_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t004926_rfl.hdr
2017_07_14_c00,ang20170714t010055,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t010055.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t010055_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t010055_rfl.hdr
2017_07_14_c00,ang20170714t011326,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t011326.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t011326_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t011326_rfl.hdr
2017_07_14_c00,ang20170714t012440,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t012440.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t012440_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t012440_rfl.hdr
2017_07_14_c01,ang20170714t184714,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t184714.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t184714_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t184714_rfl.hdr
2017_07_14_c02,ang20170714t191123,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t191123.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t191123_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t191123_rfl.hdr
2017_07_14_c02,ang20170714t192043,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t192043.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t192043_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t192043_rfl.hdr
2017_07_14_c02,ang20170714t192619,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t192619.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t192619_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t192619_rfl.hdr
2017_07_14_c02,ang20170714t193527,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t193527.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t193527_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t193527_rfl.hdr
2017_07_14_c02,ang20170714t194611,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t194611.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t194611_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t194611_rfl.hdr
2017_07_14_c03,ang20170714t201641,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t201641.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t201641_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t201641_rfl.hdr
2017_07_14_c04,ang20170714t205712,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t205712.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t205712_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t205712_rfl.hdr
2017_07_14_c04,ang20170714t211031,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t211031.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t211031_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t211031_rfl.hdr
2017_07_14_c04,ang20170714t211620,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t211620.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t211620_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t211620_rfl.hdr
2017_07_14_c04,ang20170714t212331,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t212331.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t212331_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t212331_rfl.hdr
2017_07_14_c04,ang20170714t212855,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t212855.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t212855_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t212855_rfl.hdr
2017_07_14_c04,ang20170714t213741,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t213741.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t213741_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t213741_rfl.hdr
2017_07_14_c04,ang20170714t214452,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t214452.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t214452_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t214452_rfl.hdr
2017_07_14_c04,ang20170714t234307,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t234307.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t234307_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t234307_rfl.hdr
2017_07_14_c04,ang20170714t235124,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t235124.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t235124_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t235124_rfl.hdr
2017_07_14_c05,ang20170714t232619,https://avng.jpl.nasa.gov/avng/y17_data/ang20170714t232619.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t232619_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170714t232619_rfl.hdr
2017_07_15_c00,ang20170715t000804,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t000804.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t000804_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t000804_rfl.hdr
2017_07_15_c00,ang20170715t001841,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t001841.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t001841_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t001841_rfl.hdr
2017_07_15_c01,ang20170715t005002,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t005002.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t005002_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t005002_rfl.hdr
2017_07_15_c02,ang20170715t010040,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t010040.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t010040_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t010040_rfl.hdr
2017_07_15_c03,ang20170715t011416,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t011416.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t011416_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t011416_rfl.hdr
2017_07_15_c04,ang20170715t184225,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t184225.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t184225_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t184225_rfl.hdr
2017_07_15_c04,ang20170715t195741,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t195741.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t195741_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t195741_rfl.hdr
2017_07_15_c05,ang20170715t201019,https://avng.jpl.nasa.gov/avng/y17_data/ang20170715t201019.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t201019_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170715t201019_rfl.hdr
2017_07_18_c00,ang20170718t183636,https://avng.jpl.nasa.gov/avng/y17_data/ang20170718t183636.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t183636_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t183636_rfl.hdr
2017_07_18_c00,ang20170718t191510,https://avng.jpl.nasa.gov/avng/y17_data/ang20170718t191510.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t191510_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t191510_rfl.hdr
2017_07_18_c01,ang20170718t184240,https://avng.jpl.nasa.gov/avng/y17_data/ang20170718t184240.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t184240_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t184240_rfl.hdr
2017_07_18_c01,ang20170718t185828,https://avng.jpl.nasa.gov/avng/y17_data/ang20170718t185828.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t185828_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170718t185828_rfl.hdr
